threshold,precision,recall,f1
0.38075646285873166,0.039384274025793926,0.8469184890656064,0.07526834224118015
0.38076291371276527,0.03938609467455621,0.8469184890656064,0.07527166710831687
0.3807691883982756,0.0393879154916555,0.8469184890656064,0.07527499226920871
0.3807692385107487,0.03938973647711512,0.8469184890656064,0.07527831772389458
0.38077110472088543,0.03939155763095843,0.8469184890656064,0.07528164347241341
0.3807712671492638,0.0393933789532088,0.8469184890656064,0.07528496951480415
0.3807740582252501,0.03939520044388958,0.8469184890656064,0.0752882958511058
0.38077672312756067,0.039397022103024135,0.8469184890656064,0.07529162248135726
0.38078203920256704,0.039398843930635835,0.8469184890656064,0.07529494940559751
0.3807902886261386,0.039400665926748055,0.8469184890656064,0.07529827662386555
0.3807939595078952,0.03940248809138418,0.8469184890656064,0.07530160413620035
0.38079754209211214,0.039404310424567573,0.8469184890656064,0.07530493194264086
0.3808032220315939,0.039406132926321634,0.8469184890656064,0.07530826004322612
0.3808073806052689,0.03940795559666975,0.8469184890656064,0.07531158843799513
0.38081935344179857,0.03940977843563532,0.8469184890656064,0.07531491712698685
0.38082275423600204,0.039411601443241746,0.8469184890656064,0.07531824611024036
0.3808240428137128,0.03941342461951242,0.8469184890656064,0.0753215753877946
0.38082823017406436,0.03941524796447076,0.8469184890656064,0.0753249049596887
0.38083022665454663,0.03941707147814018,0.8469184890656064,0.07532823482596161
0.3808365992177835,0.039418895160544094,0.8469184890656064,0.07533156498665242
0.3808390583169889,0.03942071901170592,0.8469184890656064,0.07533489544180015
0.38084079127925885,0.039422543031649084,0.8469184890656064,0.07533822619144388
0.38084761185828797,0.03942436722039702,0.8469184890656064,0.07534155723562265
0.38085160168719395,0.03942619157797316,0.8469184890656064,0.07534488857437556
0.3808525767105897,0.03942801610440094,0.8469184890656064,0.07534822020774165
0.3808547601318426,0.03942984079970381,0.8469184890656064,0.07535155213576004
0.3808581164107089,0.03943166566390521,0.8469184890656064,0.07535488435846979
0.3808598573915099,0.0394334906970286,0.8469184890656064,0.07535821687591003
0.3808765905966168,0.039435315899097434,0.8469184890656064,0.07536154968811984
0.38089034954059886,0.03943714127013516,0.8469184890656064,0.07536488279513832
0.38089337753951863,0.03943896681016525,0.8469184890656064,0.07536821619700464
0.3809002462235225,0.03944079251921118,0.8469184890656064,0.07537154989375786
0.38091168289820143,0.039442618397296424,0.8469184890656064,0.07537488388543714
0.3809118734971543,0.03944444444444444,0.8469184890656064,0.07537821817208164
0.38091826001449464,0.03944627066067873,0.8469184890656064,0.07538155275373049
0.38091867590394785,0.03944809704602278,0.8469184890656064,0.07538488763042282
0.38091938261311886,0.03944992360050007,0.8469184890656064,0.07538822280219784
0.3809212623508679,0.0394517503241341,0.8469184890656064,0.07539155826909466
0.3809420950496767,0.039453577216948366,0.8469184890656064,0.0753948940311525
